CustomerID,City,OnlineCommunication,AutomaticRefill,DoorstepDelivery,PreferredDeliveryDay,OrderQuantity,EmailType,MailOpened,MailClicked,CustomMails,CustomMail_Open,CustomMail_No,MailClicked_Open,MailClicked_No,MonthOfRegistration,MonthOfemail,YearOfRegistration,YearOfemail,Date_of_Registration,Date_of_email,RetentionPotential
C33940,CITY1,1,0,0,Tuesday,81,WelcomeEmail,yes,NotApplicable,39,9,30,2,37,10,10,2017,2017,31,31,Medium
C33949,CITY2,1,1,0,Monday,171,WelcomeEmail,yes,NotApplicable,45,3,42,0,45,6,6,2013,2013,4,4,Low
C33951,CITY4,0,0,0,Wednesday,97,WelcomeEmail,yes,NotApplicable,2,1,1,0,2,3,3,2017,2017,15,15,Low
C33953,CITY4,0,0,0,Thursday,101,WelcomeEmail,yes,NotApplicable,38,15,23,1,37,10,10,2015,2015,26,26,Low
C33955,CITY4,0,0,0,Monday,127,WelcomeEmail,yes,NotApplicable,18,7,11,0,18,10,10,2015,2015,30,30,Low
C33958,CITY4,1,0,0,Monday,99,WelcomeEmail,yes,NotApplicable,41,2,39,0,41,7,7,2013,2013,8,8,Low
C33959,CITY2,0,0,0,Wednesday,181,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2009,2009,1,1,Low
C33961,CITY3,1,0,0,Wednesday,53,WelcomeEmail,yes,NotApplicable,22,0,22,0,22,10,10,2013,2013,12,12,Medium
C33965,CITY4,1,0,0,Thursday,46,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,10,10,Low
C33969,CITY3,1,0,0,Monday,56,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2013,2013,18,18,Medium
C33972,CITY3,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,35,0,35,0,35,9,9,2013,2013,17,17,Medium
C33977,CITY3,1,0,0,Monday,29,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,2,2,Medium
C33979,CITY1,1,0,0,Saturday,30,WelcomeEmail,yes,NotApplicable,10,2,8,0,10,11,11,2013,2013,13,13,Medium
C33980,CITY2,1,1,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2018,2018,14,14,Low
C33982,CITY4,0,0,0,Wednesday,126,WelcomeEmail,yes,NotApplicable,46,7,39,1,45,2,2,2011,2011,25,25,Low
C33991,CITY4,1,0,0,Monday,90,WelcomeEmail,yes,NotApplicable,8,3,5,1,7,9,9,2013,2013,7,7,Low
C33993,CITY4,1,0,0,Monday,22,WelcomeEmail,yes,NotApplicable,50,3,47,3,47,9,9,2013,2013,15,15,Low
C34000,CITY2,0,0,0,Monday,58,WelcomeEmail,yes,NotApplicable,33,28,5,0,33,7,7,2012,2012,21,21,Low
C34004,CITY2,0,0,0,Friday,34,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2010,2010,16,16,Low
C34021,CITY3,0,0,1,Monday,41,WelcomeEmail,yes,NotApplicable,54,5,49,1,53,9,9,2012,2012,22,22,Medium
C34030,CITY3,1,0,0,Friday,83,WelcomeEmail,yes,NotApplicable,42,11,31,1,41,8,8,2013,2013,1,1,Medium
C34037,CITY2,0,0,0,Monday,3100,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2010,2010,12,12,Low
C34040,CITY2,1,1,0,Monday,299,WelcomeEmail,yes,NotApplicable,47,13,34,3,44,10,10,2017,2017,4,4,Low
C34041,CITY1,1,0,0,Thursday,20,WelcomeEmail,yes,NotApplicable,47,5,42,0,47,9,9,2013,2013,26,26,Medium
C34047,CITY3,1,1,0,Thursday,233,WelcomeEmail,yes,NotApplicable,33,6,27,3,30,10,10,2013,2013,21,21,Low
C34055,CITY2,0,0,0,Wednesday,38,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,5,5,Low
C34061,CITY2,0,0,0,Thursday,21,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2009,2009,18,18,Low
C34066,CITY2,0,0,0,Wednesday,67,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2015,2015,26,26,Low
C34067,CITY1,1,0,0,Thursday,995,WelcomeEmail,yes,NotApplicable,36,20,16,11,25,10,10,2013,2013,19,19,Medium
C34071,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,28,20,8,1,27,9,9,2013,2013,11,11,Low
C34078,CITY4,1,0,0,Friday,46,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,9,9,Low
C34087,CITY4,0,0,0,Wednesday,198,WelcomeEmail,yes,NotApplicable,47,2,45,1,46,5,5,2012,2012,21,21,Low
C34088,CITY4,0,0,0,Tuesday,32,WelcomeEmail,yes,NotApplicable,46,1,45,1,45,3,3,2013,2013,11,11,Low
C34097,CITY3,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,30,30,Medium
C34104,CITY2,1,0,0,Friday,38,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,2,2,2013,2013,6,6,Low
C34111,CITY2,1,0,0,Tuesday,51,WelcomeEmail,yes,NotApplicable,35,0,35,0,35,9,9,2017,2017,28,28,Low
C34116,CITY4,0,0,0,Thursday,51,WelcomeEmail,yes,NotApplicable,40,10,30,1,39,1,1,2012,2012,10,10,Low
C34118,CITY2,1,0,0,Wednesday,536,WelcomeEmail,yes,NotApplicable,30,30,0,1,29,6,6,2013,2013,18,18,Low
C34122,CITY3,1,0,0,Tuesday,31,WelcomeEmail,yes,NotApplicable,2,1,1,1,1,10,10,2013,2013,25,25,Medium
C34123,CITY4,0,0,0,Wednesday,47,WelcomeEmail,yes,NotApplicable,16,0,16,0,16,9,9,2011,2011,29,29,Low
C34126,CITY2,0,0,0,Monday,358,WelcomeEmail,yes,NotApplicable,31,31,0,1,30,3,3,2015,2015,31,31,Low
C34130,CITY3,1,0,0,Friday,40,WelcomeEmail,yes,NotApplicable,40,3,37,1,39,9,9,2013,2013,25,25,Medium
C34132,CITY3,1,0,0,Monday,32,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,11,11,Medium
C34140,CITY2,0,0,0,Friday,75,WelcomeEmail,yes,NotApplicable,40,2,38,0,40,10,10,2016,2016,5,5,Low
C34141,CITY4,0,0,0,Thursday,89,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2011,2011,17,17,Low
C34143,CITY3,1,0,0,Wednesday,137,WelcomeEmail,yes,NotApplicable,28,0,28,0,28,10,10,2013,2013,22,22,Medium
C34151,CITY4,1,1,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,28,28,Low
C34152,CITY2,0,0,0,Friday,30,WelcomeEmail,yes,NotApplicable,45,3,42,1,44,1,1,2012,2012,23,23,Low
C34155,CITY2,1,0,0,Friday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,16,16,Low
C34158,CITY3,1,1,0,Thursday,182,WelcomeEmail,yes,NotApplicable,26,18,8,5,21,12,12,2013,2013,4,4,Low
C34159,CITY3,1,0,0,Monday,51,WelcomeEmail,yes,NotApplicable,36,1,35,1,35,9,9,2013,2013,19,19,Medium
C34160,CITY2,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,18,18,Low
C34162,CITY2,1,1,0,Friday,50,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,18,18,Low
C34164,CITY2,0,0,0,Thursday,1074,WelcomeEmail,yes,NotApplicable,47,4,43,0,47,2,2,2017,2017,5,5,Low
C34165,CITY4,0,0,0,Thursday,1780,WelcomeEmail,yes,NotApplicable,48,23,25,9,39,1,1,2017,2017,28,28,Low
C34168,CITY2,0,0,0,Wednesday,52,WelcomeEmail,yes,NotApplicable,40,1,39,0,40,10,10,2010,2010,18,18,Low
C34178,CITY2,0,0,0,Monday,1136,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2009,2009,12,12,Low
C34179,CITY4,0,0,0,Wednesday,55,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,19,19,Low
C34185,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,20,20,Low
C34193,CITY2,1,0,0,Monday,182,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,4,4,2012,2012,22,22,Low
C34198,CITY2,0,0,0,Monday,3346,WelcomeEmail,yes,NotApplicable,48,3,45,0,48,1,1,2009,2009,29,29,Low
C34202,CITY2,1,0,0,Tuesday,34,WelcomeEmail,yes,NotApplicable,44,1,43,1,43,7,7,2010,2010,20,20,Low
C34205,CITY4,0,0,0,Monday,51,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2012,2012,20,20,Low
C34215,CITY3,1,0,0,Tuesday,11,WelcomeEmail,yes,NotApplicable,32,22,10,10,22,9,9,2013,2013,8,8,Medium
C34223,CITY3,1,0,0,Tuesday,39,WelcomeEmail,yes,NotApplicable,22,12,10,1,21,11,11,2013,2013,1,1,Medium
C34230,CITY2,1,1,0,Wednesday,46,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,31,31,Low
C34231,CITY4,0,0,0,Monday,67,WelcomeEmail,yes,NotApplicable,29,27,2,7,22,5,5,2011,2011,15,15,Low
C34235,CITY3,1,1,0,Wednesday,285,WelcomeEmail,yes,NotApplicable,47,7,40,2,45,7,7,2013,2013,15,15,Low
C34238,CITY4,0,0,0,Friday,256,WelcomeEmail,yes,NotApplicable,18,0,18,0,18,10,10,2010,2010,21,21,Low
C34241,CITY2,1,1,0,Thursday,35,WelcomeEmail,yes,NotApplicable,14,14,0,5,9,11,11,2013,2013,18,18,Low
C34242,CITY2,0,0,0,Friday,78,WelcomeEmail,yes,NotApplicable,22,7,15,3,19,9,9,2012,2012,10,10,Low
C34245,CITY3,1,0,0,Wednesday,48,WelcomeEmail,yes,NotApplicable,46,6,40,2,44,9,9,2013,2013,22,22,Medium
C34248,CITY4,1,0,0,Monday,88,WelcomeEmail,yes,NotApplicable,31,8,23,2,29,10,10,2013,2013,24,24,Low
C34251,CITY3,0,0,0,Tuesday,91,WelcomeEmail,yes,NotApplicable,2,2,0,1,1,11,11,2013,2013,2,2,Medium
C34260,CITY3,1,0,0,Tuesday,122,WelcomeEmail,yes,NotApplicable,15,0,15,0,15,10,10,2013,2013,1,1,Medium
C34262,CITY3,0,0,0,Friday,96,WelcomeEmail,yes,NotApplicable,40,11,29,1,39,5,5,2017,2017,4,4,Medium
C34266,CITY4,0,0,0,Friday,53,WelcomeEmail,yes,NotApplicable,44,3,41,2,42,5,5,2015,2015,14,14,Low
C34271,CITY3,1,0,0,Monday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,4,4,Medium
C34274,CITY3,1,0,0,Sunday,1089,WelcomeEmail,yes,NotApplicable,11,6,5,1,10,8,8,2012,2012,28,28,Medium
C34282,CITY4,0,0,0,Monday,51,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2012,2012,25,25,Low
C34283,CITY2,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,27,27,Low
C34287,CITY4,0,0,0,Friday,228,WelcomeEmail,yes,NotApplicable,44,1,43,0,44,11,11,2012,2012,30,30,Low
C34289,CITY3,0,0,0,Sunday,58,WelcomeEmail,yes,NotApplicable,34,5,29,0,34,9,9,2012,2012,22,22,Medium
C34294,CITY3,1,1,0,Thursday,2679,WelcomeEmail,yes,NotApplicable,42,28,14,9,33,8,8,2012,2012,28,28,Low
C34304,CITY4,1,1,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,14,14,Low
C34306,CITY2,0,0,0,Wednesday,5,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2010,2010,3,3,Low
C34315,CITY3,0,0,0,Wednesday,50,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,9,9,2012,2012,15,15,Medium
C34316,CITY3,1,0,0,Monday,135,WelcomeEmail,yes,NotApplicable,35,6,29,2,33,10,10,2013,2013,18,18,Medium
C34329,CITY4,1,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,22,22,Low
C34332,CITY3,0,0,0,Thursday,81,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,4,4,2013,2013,21,21,High
C34334,CITY4,1,0,0,Monday,77,WelcomeEmail,yes,NotApplicable,43,2,41,1,42,9,9,2013,2013,20,20,Low
C34345,CITY4,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,32,10,22,0,32,9,9,2013,2013,11,11,Low
C34351,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,20,20,Low
C34357,CITY3,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,26,26,Medium
C34362,CITY2,0,0,0,Thursday,1087,WelcomeEmail,yes,NotApplicable,47,0,47,0,47,7,7,2012,2012,27,27,Low
C34364,CITY2,0,0,0,Wednesday,51,WelcomeEmail,yes,NotApplicable,16,0,16,0,16,5,5,2011,2011,14,14,Low
C34369,CITY4,1,0,0,Tuesday,110,WelcomeEmail,yes,NotApplicable,8,3,5,1,7,9,9,2013,2013,16,16,Low
C34376,CITY1,1,0,0,Tuesday,126,WelcomeEmail,yes,NotApplicable,23,11,12,6,17,10,10,2013,2013,19,19,Medium
C34382,CITY3,1,1,1,Monday,424,WelcomeEmail,yes,NotApplicable,52,5,47,1,51,7,7,2017,2017,26,26,Low
C34384,CITY4,1,1,0,Tuesday,174,WelcomeEmail,yes,NotApplicable,7,7,0,0,7,11,11,2013,2013,21,21,Low
C34388,CITY3,1,0,0,Tuesday,35,WelcomeEmail,yes,NotApplicable,30,3,27,1,29,10,10,2013,2013,31,31,Medium
C34394,CITY2,0,0,0,Wednesday,6767,WelcomeEmail,yes,NotApplicable,46,28,18,7,39,6,6,2011,2011,18,18,Low
C34400,CITY3,0,0,0,Monday,83,WelcomeEmail,yes,NotApplicable,30,17,13,0,30,8,8,2012,2012,28,28,Medium
C34401,CITY1,1,0,0,Tuesday,118,WelcomeEmail,yes,NotApplicable,40,10,30,5,35,9,9,2013,2013,26,26,Medium
C34404,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,14,14,Low
C34407,CITY3,0,0,0,Monday,2549,WelcomeEmail,yes,NotApplicable,50,7,43,3,47,1,1,2010,2010,24,24,Medium
C34412,CITY2,1,1,0,Monday,483,WelcomeEmail,yes,NotApplicable,40,14,26,4,36,3,3,2013,2013,14,14,Low
C34413,CITY4,1,0,0,Tuesday,421,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2015,2015,12,12,Low
C34416,CITY4,0,0,0,Friday,140,WelcomeEmail,yes,NotApplicable,43,29,14,4,39,10,10,2012,2012,12,12,Low
C34419,CITY1,1,0,0,Thursday,96,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,13,13,Medium
C34420,CITY2,0,0,0,Friday,2816,WelcomeEmail,yes,NotApplicable,48,0,48,0,48,7,7,2016,2016,18,18,Low
C34428,CITY4,1,1,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,1,1,Low
C34430,CITY3,1,0,0,Friday,49,WelcomeEmail,yes,NotApplicable,39,3,36,3,36,9,9,2013,2013,27,27,Medium
C34460,CITY3,1,0,0,Thursday,106,WelcomeEmail,yes,NotApplicable,28,15,13,3,25,11,11,2013,2013,12,12,Low
C34464,CITY3,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,38,23,15,10,28,8,8,2013,2013,27,27,Medium
C34466,CITY4,1,0,0,Monday,166,WelcomeEmail,yes,NotApplicable,26,25,1,7,19,9,9,2013,2013,14,14,Low
C34470,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,12,12,Low
C34478,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,31,31,Low
C34479,CITY2,1,0,0,Monday,106,WelcomeEmail,yes,NotApplicable,43,3,40,0,43,5,5,2013,2013,26,26,Low
C34480,CITY3,0,0,0,Sunday,117,WelcomeEmail,yes,NotApplicable,33,4,29,2,31,1,1,2013,2013,5,5,Medium
C34487,CITY2,1,0,0,Thursday,6567,WelcomeEmail,yes,NotApplicable,44,6,38,5,39,5,5,2013,2013,20,20,Low
C34495,CITY4,0,0,0,Wednesday,359,WelcomeEmail,yes,NotApplicable,32,31,1,2,30,6,6,2011,2011,30,30,Low
C34497,CITY3,1,0,0,Tuesday,163,WelcomeEmail,yes,NotApplicable,46,14,32,6,40,9,9,2013,2013,27,27,Medium
C34499,CITY3,0,0,0,Tuesday,326,WelcomeEmail,yes,NotApplicable,46,1,45,1,45,3,3,2013,2013,10,10,Medium
C34525,CITY3,1,0,0,Monday,45,WelcomeEmail,yes,NotApplicable,26,9,17,5,21,12,12,2013,2013,1,1,Medium
C34531,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,20,20,Low
C34534,CITY3,1,0,0,Tuesday,165,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,8,8,2012,2012,28,28,Medium
C34536,CITY2,0,0,0,Monday,50,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2011,2011,28,28,Low
C34543,CITY3,1,0,0,Thursday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,1,1,Low
C34544,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,21,21,Low
C34545,CITY2,0,0,0,Thursday,1483,WelcomeEmail,yes,NotApplicable,55,10,45,0,55,8,8,2012,2012,3,3,Low
C34550,CITY3,1,0,0,Monday,43,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,5,5,Medium
C34557,CITY3,1,0,0,Monday,52,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2013,2013,22,22,Medium
C34559,CITY3,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,16,16,Medium
C34561,CITY4,0,0,0,Tuesday,58,WelcomeEmail,yes,NotApplicable,49,25,24,2,47,4,4,2017,2017,16,16,Low
C34565,CITY2,1,0,0,Thursday,32,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,18,18,Low
C34570,CITY1,1,0,0,Saturday,31,WelcomeEmail,yes,NotApplicable,47,1,46,1,46,7,7,2013,2013,26,26,Medium
C34574,CITY2,1,0,0,Wednesday,60,WelcomeEmail,yes,NotApplicable,24,18,6,1,23,10,10,2013,2013,22,22,Low
C34576,CITY2,1,1,0,Thursday,75,WelcomeEmail,yes,NotApplicable,31,21,10,4,27,8,8,2013,2013,1,1,Low
C34577,CITY3,1,0,0,Friday,273,WelcomeEmail,yes,NotApplicable,27,27,0,5,22,10,10,2013,2013,15,15,Medium
C34578,CITY3,1,0,0,Saturday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,18,18,Medium
C34579,CITY2,0,1,0,Friday,13405,WelcomeEmail,yes,NotApplicable,46,38,8,10,36,5,5,2011,2011,15,15,Low
C34580,CITY3,1,0,0,Friday,31,WelcomeEmail,yes,NotApplicable,31,3,28,2,29,11,11,2013,2013,15,15,Medium
C34581,CITY2,1,1,0,Monday,129,WelcomeEmail,yes,NotApplicable,36,23,13,3,33,10,10,2013,2013,31,31,Low
C34590,CITY3,1,0,0,Wednesday,92,WelcomeEmail,yes,NotApplicable,47,2,45,0,47,6,6,2013,2013,4,4,Medium
C34591,CITY4,1,0,0,Tuesday,63,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,5,5,2013,2013,23,23,Low
C34593,CITY4,0,0,0,Thursday,96,WelcomeEmail,yes,NotApplicable,45,1,44,0,45,11,11,2011,2011,13,13,Low
C34598,CITY2,1,0,0,Monday,34,WelcomeEmail,yes,NotApplicable,23,22,1,2,21,7,7,2013,2013,18,18,Low
C34603,CITY4,0,0,0,Tuesday,343,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,9,9,2016,2016,4,4,Low
C34604,CITY2,1,0,0,Monday,270,WelcomeEmail,yes,NotApplicable,25,5,20,2,23,12,12,2013,2013,8,8,Low
C34618,CITY4,1,0,0,Thursday,26,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,6,6,Low
C34627,CITY4,1,0,0,Monday,86,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,4,4,Low
C34637,CITY4,0,0,0,Monday,195,WelcomeEmail,yes,NotApplicable,31,1,30,0,31,2,2,2013,2013,27,27,Low
C34640,CITY3,1,1,0,Wednesday,185,WelcomeEmail,yes,NotApplicable,1,1,0,1,0,7,7,2013,2013,25,25,Low
C34643,CITY2,0,0,0,Tuesday,181,WelcomeEmail,yes,NotApplicable,46,1,45,1,45,2,2,2014,2014,4,4,Low
C34644,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,9,9,Low
C34646,CITY3,1,1,0,Wednesday,142,WelcomeEmail,yes,NotApplicable,19,13,6,3,16,12,12,2013,2013,28,28,Low
C34647,CITY4,0,0,0,Monday,21,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2013,2013,24,24,Low
C34649,CITY2,0,0,0,Tuesday,163,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,6,6,2011,2011,6,6,Low
C34650,CITY3,1,0,0,Thursday,49,WelcomeEmail,yes,NotApplicable,3,2,1,2,1,8,8,2013,2013,27,27,Low
C34654,CITY3,1,0,0,Saturday,82,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2013,2013,14,14,Medium
C34660,CITY4,0,0,0,Friday,179,WelcomeEmail,yes,NotApplicable,47,3,44,0,47,9,9,2010,2010,19,19,Low
C34677,CITY4,1,0,0,Friday,32,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,15,15,Low
C34679,CITY4,0,0,0,Monday,52,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2011,2011,10,10,Low
C34680,CITY1,1,0,0,Thursday,104,WelcomeEmail,yes,NotApplicable,40,2,38,1,39,10,10,2013,2013,5,5,Medium
C34684,CITY3,1,0,0,Friday,213,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,5,5,2013,2013,21,21,Medium
C34688,CITY3,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,24,24,Medium
C34691,CITY3,1,1,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,16,16,Low
C34694,CITY2,1,1,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,1,1,Low
C34695,CITY3,1,0,0,Thursday,74,WelcomeEmail,yes,NotApplicable,41,15,26,3,38,9,9,2013,2013,30,30,Low
C34699,CITY4,1,1,0,Thursday,278,WelcomeEmail,yes,NotApplicable,51,9,42,1,50,9,9,2017,2017,25,25,Low
C34721,CITY2,0,0,0,Tuesday,134,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2015,2015,14,14,Low
C34727,CITY1,1,0,0,Saturday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,24,24,Medium
C34734,CITY4,0,0,0,Tuesday,55,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2015,2015,15,15,Low
C34743,CITY2,0,0,0,Thursday,97,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,1,1,2012,2012,3,3,Low
C34748,CITY3,1,0,0,Friday,35,WelcomeEmail,yes,NotApplicable,46,8,38,6,40,1,1,2014,2014,6,6,Medium
C34758,CITY4,1,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,9,4,5,1,8,10,10,2017,2017,1,1,Low
C34770,CITY2,1,0,0,Monday,32,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,12,12,Low
C34778,CITY2,0,0,0,Friday,92,WelcomeEmail,yes,NotApplicable,40,13,27,0,40,4,4,2013,2013,13,13,Low
C34779,CITY4,1,0,0,Monday,110,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,18,18,Low
C34784,CITY4,1,1,0,Thursday,277,WelcomeEmail,yes,NotApplicable,46,30,16,4,42,9,9,2013,2013,22,22,Low
C34798,CITY4,1,0,0,Thursday,521,WelcomeEmail,yes,NotApplicable,47,14,33,10,37,9,9,2017,2017,20,20,Low
C34800,CITY4,0,0,0,Tuesday,55,WelcomeEmail,yes,NotApplicable,42,8,34,4,38,4,4,2013,2013,20,20,Low
C34812,CITY1,0,0,0,Saturday,688,WelcomeEmail,yes,NotApplicable,47,10,37,1,46,5,5,2013,2013,9,9,Medium
C34832,CITY4,0,0,0,Monday,72,WelcomeEmail,yes,NotApplicable,45,3,42,0,45,10,10,2010,2010,13,13,Low
C34839,CITY3,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,18,4,14,3,15,12,12,2013,2013,23,23,Medium
C34843,CITY2,1,0,0,Wednesday,105,WelcomeEmail,yes,NotApplicable,40,13,27,3,37,7,7,2013,2013,9,9,Low
C34854,CITY2,0,0,0,Tuesday,226,WelcomeEmail,yes,NotApplicable,40,5,35,1,39,3,3,2010,2010,8,8,Low
C34858,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,6,6,Low
C34861,CITY2,0,0,0,Tuesday,17,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2010,2010,11,11,Low
C34862,CITY1,1,0,0,Tuesday,127,WelcomeEmail,yes,NotApplicable,39,4,35,2,37,9,9,2013,2013,7,7,Medium
C34865,CITY4,0,1,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,16,16,Low
C34870,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2013,2013,31,31,Low
C34879,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,22,22,Low
C34883,CITY3,1,0,0,Wednesday,30,WelcomeEmail,yes,NotApplicable,40,5,35,3,37,9,9,2013,2013,19,19,Medium
C34889,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,1,1,Low
C34890,CITY4,1,0,0,Friday,52,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2013,2013,8,8,Low
C34892,CITY1,1,0,0,Thursday,173,WelcomeEmail,yes,NotApplicable,30,10,20,0,30,9,9,2013,2013,7,7,Medium
C34894,CITY3,0,0,0,Saturday,81,WelcomeEmail,yes,NotApplicable,44,1,43,0,44,1,1,2013,2013,10,10,Medium
C34895,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,19,19,Low
C34897,CITY4,0,0,0,Friday,56,WelcomeEmail,yes,NotApplicable,45,1,44,0,45,11,11,2012,2012,3,3,Low
C34898,CITY4,1,0,0,Friday,88,WelcomeEmail,yes,NotApplicable,31,30,1,3,28,1,1,2013,2013,21,21,Low
